seed,target,model,RMSE,MSE,MAE,R2,MPIW_90,coverage_90
45,Target_Time150,fitted_stdk,4.171615306758058,17.402374267578125,3.3051047325134277,0.4095652538766311,14.733696937561035,0.9081466666666667
45,Target_Time150,STDK+shared-QConvLSTM,4.283820056103115,18.35111427307129,3.3576500415802,0.3773759636938939,12.635234832763672,0.8537066666666666
45,Target_Space100,fitted_stdk,4.4347033217156415,19.666593551635742,3.5214624404907227,0.5298570469532515,13.400467872619629,0.8809764705882352
45,Target_Space100,STDK+shared-QConvLSTM,4.3898245193758125,19.270559310913086,3.447249174118042,0.53932453286227,12.128998756408691,0.8445176470588235
45,Target_ST100x150,fitted_stdk,4.3451298779214715,18.88015365600586,3.4315388202667236,0.3390833429781861,14.981898307800293,0.9036666666666666
45,Target_ST100x150,STDK+shared-QConvLSTM,4.408290525828286,19.433025360107422,3.4458682537078857,0.31972960573081477,12.663779258728027,0.8462666666666666
