input_chunk_length,output_chunk_length,kernel_size,n_epochs,use_covariates,use_revin,Split,RMSE,MSE,MAE,R2
60,24,37,50,True,False,TEST,2.1583967717493686,4.658676624298096,1.5957221984863281,0.8898822069168091
60,24,37,50,True,True,VAL,2.17787746079122,4.743150234222412,1.6309678554534912,0.8620107173919678
60,24,37,50,True,True,TEST,1.8618502770120937,3.4664864540100098,1.3353018760681152,0.925945520401001
60,24,37,100,False,False,VAL,2.412226006163098,5.81883430480957,1.7626588344573975,0.8628453016281128
60,24,37,100,False,False,TEST,2.4327409698221514,5.918228626251221,1.7823748588562012,0.8604016900062561
60,24,37,100,False,True,VAL,2.294550439522509,5.2649617195129395,1.699415683746338,0.8528773784637451
60,24,37,100,False,True,TEST,1.9574973033043614,3.8317956924438477,1.4296373128890991,0.9119035601615906
60,24,37,100,True,False,VAL,3.026102000875408,9.157293319702148,2.1301310062408447,0.8129785060882568
60,24,37,100,True,False,TEST,2.143931264971174,4.596441268920898,1.564194679260254,0.8884199261665344
60,24,37,100,True,True,VAL,2.4365388002083312,5.936721324920654,1.858371376991272,0.8403358459472656
60,24,37,100,True,True,TEST,1.8866785017502783,3.559555768966675,1.3615031242370605,0.9215046763420105
60,24,37,200,False,False,VAL,2.542691779691599,6.4652814865112305,1.8527653217315674,0.8451645374298096
60,24,37,200,False,False,TEST,2.6938484085411085,7.256819248199463,1.9509063959121704,0.831697940826416
60,24,37,200,False,True,VAL,2.3608531237507826,5.573627471923828,1.7416560649871826,0.8452557921409607
60,24,37,200,False,True,TEST,2.1010494244012574,4.4144086837768555,1.5181469917297363,0.9018735289573669
60,24,37,200,True,False,VAL,3.2721371491935245,10.706881523132324,2.326659917831421,0.7823026776313782
60,24,37,200,True,False,TEST,2.564510673115476,6.576714992523193,1.8696870803833008,0.8476715683937073
60,24,37,200,True,True,VAL,2.2897769997640998,5.243078708648682,1.7079657316207886,0.8513981103897095
60,24,37,200,True,True,TEST,2.022093455380156,4.08886194229126,1.429221510887146,0.9106826782226562
72,12,13,50,False,False,VAL,2.277646707107997,5.187674522399902,1.6873053312301636,0.8777985572814941
72,12,13,50,False,False,TEST,1.9386919108578935,3.75852632522583,1.4222383499145508,0.9052764773368835
72,12,13,50,False,True,VAL,2.186657334555895,4.78147029876709,1.612281084060669,0.8697251677513123
72,12,13,50,False,True,TEST,1.8817793041312754,3.541093349456787,1.3629584312438965,0.9220278263092041
72,12,13,50,True,False,VAL,2.2526422456966326,5.074397087097168,1.6077561378479004,0.8827114105224609
72,12,13,50,True,False,TEST,1.8898426044865921,3.571505069732666,1.4192821979522705,0.9062157273292542
72,12,13,50,True,True,VAL,2.045791106037524,4.185261249542236,1.5111812353134155,0.8805750012397766
72,12,13,50,True,True,TEST,1.7811194254884126,3.172386407852173,1.2751001119613647,0.9284451007843018
72,12,13,100,False,False,VAL,2.38672873936637,5.696474075317383,1.7624701261520386,0.869820237159729
72,12,13,100,False,False,TEST,2.3403789436768787,5.4773736000061035,1.7245100736618042,0.8783053755760193
72,12,13,100,False,True,VAL,2.2669358243267963,5.138998031616211,1.6919654607772827,0.8580172061920166
72,12,13,100,False,True,TEST,2.0878475745020872,4.359107494354248,1.5371489524841309,0.9004707932472229
72,12,13,100,True,False,VAL,2.3284494058798417,5.4216766357421875,1.6914557218551636,0.8801440596580505
72,12,13,100,True,False,TEST,1.9843546348187575,3.9376633167266846,1.4770268201828003,0.8973268270492554
72,12,13,100,True,True,VAL,2.6310772256917336,6.922567367553711,2.018430233001709,0.8183749914169312
72,12,13,100,True,True,TEST,1.8811163008822895,3.5385985374450684,1.3811532258987427,0.9128754138946533
72,12,13,200,False,False,VAL,2.51788550750308,6.339747428894043,1.8567653894424438,0.8537799715995789
72,12,13,200,False,False,TEST,2.3695459482986676,5.614748001098633,1.7480404376983643,0.8682748675346375
72,12,13,200,False,True,VAL,2.3740011423649725,5.635881423950195,1.7534695863723755,0.854012131690979
72,12,13,200,False,True,TEST,2.175489642396301,4.732755184173584,1.5957821607589722,0.893614649772644
72,12,13,200,True,False,VAL,2.5844316506317417,6.679286956787109,1.8243664503097534,0.8552572131156921
72,12,13,200,True,False,TEST,2.2848627407325885,5.220597743988037,1.6934034824371338,0.872551679611206
72,12,13,200,True,True,VAL,2.290305467413402,5.245499134063721,1.7437307834625244,0.8416635394096375
72,12,13,200,True,True,TEST,2.254576479266249,5.083115100860596,1.653232455253601,0.8788794875144958
72,12,25,50,False,False,VAL,2.322002476187346,5.391695499420166,1.7075647115707397,0.8784881830215454
72,12,25,50,False,False,TEST,2.008762120208542,4.035125255584717,1.4580084085464478,0.9065145254135132
72,12,25,50,False,True,VAL,2.173162174954636,4.7226338386535645,1.5985788106918335,0.8723970651626587
72,12,25,50,False,True,TEST,1.928456149112308,3.7189431190490723,1.4039568901062012,0.9176340699195862
72,12,25,50,True,False,VAL,2.1718045230106306,4.716734886169434,1.5410919189453125,0.8910849690437317
72,12,25,50,True,False,TEST,1.9136229341209126,3.6619527339935303,1.422749638557434,0.9074303507804871
72,12,25,50,True,True,VAL,2.032532859058036,4.131189823150635,1.5030125379562378,0.875420331954956
72,12,25,50,True,True,TEST,1.7817772871218558,3.1747303009033203,1.2883366346359253,0.924235463142395
72,12,25,100,False,False,VAL,2.3645072846359936,5.59089469909668,1.7464208602905273,0.8740018606185913
72,12,25,100,False,False,TEST,2.5215967982114518,6.358450412750244,1.8208632469177246,0.8705207109451294
72,12,25,100,False,True,VAL,2.2159299524921376,4.910345554351807,1.6549725532531738,0.860807478427887
72,12,25,100,False,True,TEST,2.0897990284350425,4.367259979248047,1.5314509868621826,0.8990942239761353
72,12,25,100,True,False,VAL,2.3107891455560643,5.339746475219727,1.6559808254241943,0.8837229013442993
72,12,25,100,True,False,TEST,1.9935780178979816,3.974353313446045,1.476155400276184,0.9011541604995728
72,12,25,100,True,True,VAL,2.3715680070713354,5.624334812164307,1.8028111457824707,0.8414142727851868
72,12,25,100,True,True,TEST,1.8760966590673889,3.5197386741638184,1.3820207118988037,0.9114854335784912
72,12,25,200,False,False,VAL,2.5477757645514147,6.491161346435547,1.855726957321167,0.8552354574203491
72,12,25,200,False,False,TEST,2.5294694642793054,6.3982157707214355,1.8454163074493408,0.858467698097229
72,12,25,200,False,True,VAL,2.3685504275673948,5.6100311279296875,1.7450311183929443,0.8521713018417358
72,12,25,200,False,True,TEST,2.207859660277342,4.8746442794799805,1.6322636604309082,0.8836904764175415
72,12,25,200,True,False,VAL,2.425138379110956,5.881296157836914,1.703537940979004,0.8711978197097778
72,12,25,200,True,False,TEST,2.359026649476575,5.565006732940674,1.7191201448440552,0.8730746507644653
72,12,25,200,True,True,VAL,2.2832634806099814,5.213292121887207,1.7342747449874878,0.8474414944648743
72,12,25,200,True,True,TEST,2.235946422801684,4.999456405639648,1.6222378015518188,0.8889084458351135
72,12,37,50,False,False,VAL,2.1776945238786487,4.742353439331055,1.6218576431274414,0.8855453729629517
72,12,37,50,False,False,TEST,1.9454854252567595,3.7849135398864746,1.4339054822921753,0.9083380103111267
72,12,37,50,False,True,VAL,2.116263325125962,4.478570461273193,1.5666894912719727,0.8722817897796631
72,12,37,50,False,True,TEST,1.9259585904376781,3.7093164920806885,1.4057344198226929,0.9185072183609009
72,12,37,50,True,False,VAL,2.155680152671954,4.646956920623779,1.5376626253128052,0.8887887597084045
72,12,37,50,True,False,TEST,1.9228719591073182,3.697436571121216,1.4180383682250977,0.9100308418273926
72,12,37,50,True,True,VAL,2.019522159637121,4.078469753265381,1.5010544061660767,0.8742616772651672
72,12,37,50,True,True,TEST,1.8075357395084115,3.2671854496002197,1.299638032913208,0.9253520369529724
72,12,37,100,False,False,VAL,2.218342810863003,4.921044826507568,1.6394425630569458,0.8841925859451294
72,12,37,100,False,False,TEST,2.4785349599386204,6.1431355476379395,1.8071846961975098,0.8703880310058594
72,12,37,100,False,True,VAL,2.175036537477376,4.730783939361572,1.6258633136749268,0.8609273433685303
72,12,37,100,False,True,TEST,2.043629643340648,4.176422119140625,1.5067635774612427,0.9062763452529907
72,12,37,100,True,False,VAL,2.227785544198256,4.963028430938721,1.5971264839172363,0.8848105669021606
72,12,37,100,True,False,TEST,2.0317290694823917,4.127923011779785,1.4911220073699951,0.902916669845581
72,12,37,100,True,True,VAL,2.504811615703579,6.274081230163574,1.9258540868759155,0.8273540735244751
72,12,37,100,True,True,TEST,1.824225088757891,3.3277971744537354,1.34270441532135,0.9192531108856201
72,12,37,200,False,False,VAL,2.455013447276033,6.027091026306152,1.7914546728134155,0.8602343201637268
72,12,37,200,False,False,TEST,2.5545924924396846,6.525942802429199,1.8672044277191162,0.857872724533081
72,12,37,200,False,True,VAL,2.361991896309384,5.579005718231201,1.7299706935882568,0.8583166599273682
72,12,37,200,False,True,TEST,2.242647236867252,5.02946662902832,1.6602455377578735,0.883653998374939
72,12,37,200,True,False,VAL,2.374514078323036,5.638317108154297,1.692674160003662,0.8709776401519775
72,12,37,200,True,False,TEST,2.3352328357153542,5.453312397003174,1.7050131559371948,0.8786369562149048
72,12,37,200,True,True,VAL,2.2751815765356564,5.176451206207275,1.7280495166778564,0.8463718891143799
72,12,37,200,True,True,TEST,2.2492430791304248,5.059094429016113,1.643243670463562,0.88506019115448
72,24,13,50,False,False,VAL,2.2753453589918053,5.177196502685547,1.6412676572799683,0.879652738571167
72,24,13,50,False,False,TEST,2.150822428937148,4.626037120819092,1.6282380819320679,0.8745706081390381
72,24,13,50,False,True,VAL,2.141084830465907,4.584244251251221,1.550969123840332,0.8832839131355286
72,24,13,50,False,True,TEST,1.985664789547411,3.9428646564483643,1.4780054092407227,0.901777982711792
72,24,13,50,True,False,VAL,2.484911494837696,6.174785137176514,1.768653154373169,0.8669862151145935
72,24,13,50,True,False,TEST,2.02115623280216,4.0850725173950195,1.5214526653289795,0.8823179602622986
72,24,13,50,True,True,VAL,2.117783691246331,4.4850077629089355,1.5588314533233643,0.8693674206733704
72,24,13,50,True,True,TEST,1.9267371476733315,3.7123160362243652,1.3811603784561157,0.9131851196289062
72,24,13,100,False,False,VAL,2.347260960767749,5.509634017944336,1.718374490737915,0.868897557258606
72,24,13,100,False,False,TEST,2.2851687699977536,5.221996307373047,1.7184826135635376,0.8587177395820618
72,24,13,100,False,True,VAL,2.241227426239727,5.02310037612915,1.6481645107269287,0.8643283247947693
72,24,13,100,False,True,TEST,2.033734254969519,4.136075019836426,1.4967012405395508,0.8997434377670288
72,24,13,100,True,False,VAL,2.447394121819841,5.9897379875183105,1.7247471809387207,0.8667433857917786
72,24,13,100,True,False,TEST,2.126338312915346,4.52131462097168,1.6028746366500854,0.8667973875999451
72,24,13,100,True,True,VAL,2.111694868702829,4.459255218505859,1.5408445596694946,0.8777231574058533
72,24,13,100,True,True,TEST,1.952562602134881,3.8125007152557373,1.4290052652359009,0.9062682390213013
72,24,13,200,False,False,VAL,2.4525412089611933,6.014958381652832,1.7923729419708252,0.8586531281471252
72,24,13,200,False,False,TEST,2.551110145664291,6.508162975311279,1.9272783994674683,0.8255465030670166
72,24,13,200,False,True,VAL,2.342649379433405,5.488006114959717,1.7157261371612549,0.8564795851707458
72,24,13,200,False,True,TEST,2.211342602608112,4.890036106109619,1.615262508392334,0.8792078495025635
72,24,13,200,True,False,VAL,2.5431533488645677,6.4676289558410645,1.794192910194397,0.856153666973114
72,24,13,200,True,False,TEST,2.3601134704531277,5.570135593414307,1.788720726966858,0.8417391777038574
72,24,13,200,True,True,VAL,2.335152586662556,5.452937602996826,1.7343746423721313,0.8469570875167847
72,24,13,200,True,True,TEST,2.1779684308779315,4.743546485900879,1.5761489868164062,0.8830214738845825
72,24,25,50,False,False,VAL,2.3100128201545904,5.3361592292785645,1.672592282295227,0.8761229515075684
72,24,25,50,False,False,TEST,2.196860531234304,4.826196193695068,1.647523045539856,0.8753991723060608
72,24,25,50,False,True,VAL,2.189604918146377,4.794369697570801,1.5786120891571045,0.8768263459205627
72,24,25,50,False,True,TEST,2.005995585154337,4.024018287658691,1.4986357688903809,0.8862962126731873
72,24,25,50,True,False,VAL,2.4053730543279688,5.7858195304870605,1.7013630867004395,0.8700894713401794
72,24,25,50,True,False,TEST,1.9909576209983602,3.96391224861145,1.4962927103042603,0.8876487612724304
72,24,25,50,True,True,VAL,2.119705335903925,4.49315071105957,1.5514792203903198,0.8700027465820312
72,24,25,50,True,True,TEST,1.8518552910808133,3.429368019104004,1.3496372699737549,0.9155441522598267
72,24,25,100,False,False,VAL,2.351390845031385,5.529038906097412,1.7154995203018188,0.8697469830513
72,24,25,100,False,False,TEST,2.4848789687588173,6.174623489379883,1.8590829372406006,0.8426239490509033
72,24,25,100,False,True,VAL,2.249520992577069,5.060344696044922,1.6484647989273071,0.8646766543388367
72,24,25,100,False,True,TEST,2.102295134516342,4.419644832611084,1.5666022300720215,0.8775310516357422
72,24,25,100,True,False,VAL,2.4679343892283954,6.090700149536133,1.7265499830245972,0.8635422587394714
72,24,25,100,True,False,TEST,2.1997557504489675,4.838925361633301,1.6445062160491943,0.8620224595069885
72,24,25,100,True,True,VAL,2.155261269151762,4.645151138305664,1.566516399383545,0.8735717535018921
72,24,25,100,True,True,TEST,1.9802209823287351,3.9212751388549805,1.4620548486709595,0.8909564018249512
72,24,25,200,False,False,VAL,2.4630634147419515,6.066681385040283,1.798609733581543,0.8592395782470703
72,24,25,200,False,False,TEST,2.851143584115618,8.129019737243652,2.1258115768432617,0.7958926558494568
72,24,25,200,False,True,VAL,2.389142542933364,5.708002090454102,1.7594577074050903,0.8500415682792664
72,24,25,200,False,True,TEST,2.2974103446461216,5.278094291687012,1.6966423988342285,0.857684314250946
72,24,25,200,True,False,VAL,2.4441037831723675,5.9736433029174805,1.7109073400497437,0.862626314163208
72,24,25,200,True,False,TEST,2.5727445001696294,6.619014263153076,1.9324558973312378,0.821025550365448
72,24,25,200,True,True,VAL,2.2989409620777868,5.285129547119141,1.6927317380905151,0.8551245927810669
72,24,25,200,True,True,TEST,2.2601738959057744,5.108386039733887,1.6555343866348267,0.8579628467559814
72,24,37,50,False,False,VAL,2.234661484071978,4.993711948394775,1.6241657733917236,0.8795351386070251
72,24,37,50,False,False,TEST,2.252676537440834,5.074551582336426,1.686146855354309,0.8724954128265381
72,24,37,50,False,True,VAL,2.1743365273357402,4.727739334106445,1.5613772869110107,0.8719293475151062
72,24,37,50,False,True,TEST,1.8837466633140005,3.548501491546631,1.4029936790466309,0.9075488448143005
72,24,37,50,True,False,VAL,2.410922084914821,5.812545299530029,1.6923954486846924,0.8705441355705261
72,24,37,50,True,False,TEST,1.933557683434939,3.738645315170288,1.4421164989471436,0.895933210849762
72,24,37,50,True,True,VAL,2.095483659983201,4.391051769256592,1.540815830230713,0.865267813205719
72,24,37,50,True,True,TEST,1.8312931485349284,3.3536345958709717,1.340146541595459,0.9198311567306519
72,24,37,100,False,False,VAL,2.287414165616598,5.232263565063477,1.6810916662216187,0.8727982044219971
72,24,37,100,False,False,TEST,2.606323102113371,6.792920112609863,1.9385637044906616,0.8312187194824219
72,24,37,100,False,True,VAL,2.270371404672599,5.154586315155029,1.6617268323898315,0.8591471314430237
72,24,37,100,False,True,TEST,2.028288222505842,4.113953113555908,1.4968458414077759,0.8959200382232666
72,24,37,100,True,False,VAL,2.4116508017094818,5.816059589385986,1.6878606081008911,0.8688905835151672
72,24,37,100,True,False,TEST,2.2138875414329564,4.9012980461120605,1.6564913988113403,0.8670740723609924
72,24,37,100,True,True,VAL,2.131848127720816,4.544776439666748,1.5588771104812622,0.8694247603416443
72,24,37,100,True,True,TEST,1.8961776029563067,3.595489501953125,1.4007861614227295,0.9081485271453857
72,24,37,200,False,False,VAL,2.383344947235336,5.680333137512207,1.755367398262024,0.8619905710220337
72,24,37,200,False,False,TEST,2.9954198206150333,8.972539901733398,2.2544636726379395,0.7766056656837463
72,24,37,200,False,True,VAL,2.3911414492386966,5.717557430267334,1.7660902738571167,0.8432150483131409
72,24,37,200,False,True,TEST,2.2719891840851925,5.161934852600098,1.6755496263504028,0.8688938021659851
72,24,37,200,True,False,VAL,2.4789870274532486,6.145376682281494,1.7369800806045532,0.8586997389793396
72,24,37,200,True,False,TEST,2.595643512853622,6.737365245819092,1.9566758871078491,0.8223850727081299
72,24,37,200,True,True,VAL,2.3641413360984913,5.5891642570495605,1.769066572189331,0.8395132422447205
72,24,37,200,True,True,TEST,2.1928736487717524,4.808694839477539,1.5908257961273193,0.8782534599304199
