seed,target,model,RMSE,MSE,MAE,R2,MPIW_90,coverage_90
43,Target_ST100x150,fitted_stdk,4.971007979661902,24.710920333862305,4.000491142272949,0.21574375675738577,,
43,Target_ST100x150,Spatial-adapter STDK+Nag-style location-specific QConvLSTM,4.851893120402246,23.54086685180664,3.850940704345703,0.2528780380465945,13.079670906066895,0.8317333333333333
