seed,target,model,RMSE,MSE,MAE,R2,MPIW_90,coverage_90
41,Target_Time150,fitted_stdk,4.528860159115129,20.510574340820312,3.5610878467559814,0.3235082802771856,,
41,Target_Time150,Spatial-adapter STDK+Nag-style location-specific QConvLSTM,4.2396495667078815,17.974628448486328,3.3692986965179443,0.40715034890074553,12.69240665435791,0.8656533333333334
