seed,target,model,RMSE,MSE,MAE,R2,MPIW_90,coverage_90
44,Target_Time150,fitted_stdk,6.024848663835395,36.29880142211914,4.936448097229004,-0.24951219794855217,,
44,Target_Time150,Spatial-adapter STDK+Nag-style location-specific QConvLSTM,4.796645168303099,23.00780487060547,3.8109095096588135,0.208003212350775,13.199553489685059,0.8432266666666667
