seed,target,model,RMSE,MSE,MAE,R2,MPIW_90,coverage_90
45,Target_Time150,fitted_stdk,4.645824871426162,21.583688735961914,3.698568344116211,0.26769991096055945,,
45,Target_Time150,Spatial-adapter STDK+Nag-style location-specific QConvLSTM,4.8599756979629065,23.61936378479004,3.8558599948883057,0.1986327079536886,12.921402931213379,0.8227066666666667
