seed,target,model,RMSE,MSE,MAE,R2,MPIW_90,coverage_90
45,Target_Space100,fitted_stdk,5.07783014468498,25.784358978271484,4.082657814025879,0.3836078312698997,,
45,Target_Space100,Spatial-adapter STDK+Nag-style location-specific QConvLSTM,4.820471366848723,23.2369441986084,3.732360363006592,0.44450546638118615,12.20175838470459,0.8179529411764705
