seed,target,model,RMSE,MSE,MAE,R2,MPIW_90,coverage_90
41,Target_Time150,fitted_stdk,4.276603683479656,18.289339065551758,3.422322988510132,0.3967704005514687,13.94715690612793,0.9167333333333333
41,Target_Time150,STDK+shared-QConvLSTM,4.190826461239197,17.563026428222656,3.351206064224243,0.42072603458113766,11.645040512084961,0.8211333333333334
41,Target_Space100,fitted_stdk,4.323521117576041,18.692834854125977,3.42645263671875,0.5508435653114088,12.828482627868652,0.8927529411764706
41,Target_Space100,STDK+shared-QConvLSTM,4.284064933747781,18.353212356567383,3.3478856086730957,0.5590041301057151,12.324151039123535,0.8667176470588235
41,Target_ST100x150,fitted_stdk,4.253304487108652,18.090599060058594,3.4263463020324707,0.3699457275353797,14.02966594696045,0.9216666666666666
41,Target_ST100x150,STDK+shared-QConvLSTM,4.305603926738988,18.538225173950195,3.461188793182373,0.35435597132431007,12.160565376281738,0.8259333333333333
