seed,target,model,RMSE,MSE,MAE,R2,MPIW_90,coverage_90
41,Target_Time150,fitted_stdk,4.359953811120873,19.009197235107422,3.4699392318725586,0.3730276141169848,13.187823295593262,0.8520933333333334
41,Target_Time150,STDK+location-specific-QConvLSTM,4.831716639793342,23.34548568725586,3.7977495193481445,0.2300056290273107,14.251983642578125,0.8976133333333334
