seed,target,model,RMSE,MSE,MAE,R2,MPIW_90,coverage_90
42,Target_ST100x150,fitted_stdk,4.48795337990059,20.141725540161133,3.5986180305480957,0.3475331520090832,,
42,Target_ST100x150,Spatial-adapter STDK+Nag-style location-specific QConvLSTM,4.7696266258507505,22.749338150024414,3.7724149227142334,0.2630626953497497,12.627618789672852,0.8247333333333333
