seed,target,model,RMSE,MSE,MAE,R2,MPIW_90,coverage_90
42,Target_Space100,fitted_stdk,4.662348088712101,21.737489700317383,3.6777117252349854,0.4910422498315582,,
42,Target_Space100,Spatial-adapter STDK+Nag-style location-specific QConvLSTM,4.601807463105148,21.176631927490234,3.547851800918579,0.5041740649758397,11.973024368286133,0.8338705882352941
