seed,target,model,RMSE,MSE,MAE,R2,MPIW_90,coverage_90
44,Target_ST100x150,fitted_stdk,6.1955212321000355,38.384483337402344,5.089873790740967,-0.3484585883604372,,
44,Target_ST100x150,Spatial-adapter STDK+Nag-style location-specific QConvLSTM,4.995143057270498,24.951454162597656,4.006294250488281,0.12344781689675433,13.263747215270996,0.8318666666666666
