seed,target,model,RMSE,MSE,MAE,R2,MPIW_90,coverage_90
41,Target_ST100x150,fitted_stdk,4.413480845249781,19.47881317138672,3.511171340942383,0.3215974573445739,13.35889720916748,0.8602
41,Target_ST100x150,STDK+location-specific-QConvLSTM,4.730591725925265,22.378498077392578,3.7201592922210693,0.22060803822225694,14.26031494140625,0.8977333333333334
